x;y;point;species;id_month;id_nday;id_point_mon;date;hours;POSIXct;elevation;behavior
781969.8024;7407899.62;DG03;;may;may006;may450;16/05/2019;07:25:13;16/05/19 07:25:13;676.32;NA
781962.5062;7407894.688;;;may;may006;may451;16/05/2019;07:30:13;16/05/19 07:30:13;671.63;travel
781925.3844;7407924.746;AG153;Celtis iguanaea;may;may006;may452;16/05/2019;07:35:13;16/05/19 07:35:13;671.74;feed_fruits
781898.1291;7407922.49;AG154;Celtis iguanaea;may;may006;may453;16/05/2019;07:40:13;16/05/19 07:40:13;668.29;feed_fruits
781898.1291;7407922.49;AG154;Celtis iguanaea;may;may006;may454;16/05/2019;07:45:13;16/05/19 07:45:13;668.29;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may006;may455;16/05/2019;07:50:13;16/05/19 07:50:13;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may006;may456;16/05/2019;07:55:13;16/05/19 07:55:13;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may006;may457;16/05/2019;08:00:13;16/05/19 08:00:13;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may006;may458;16/05/2019;08:05:13;16/05/19 08:05:13;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may006;may459;16/05/2019;08:10:13;16/05/19 08:10:13;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may006;may460;16/05/2019;08:15:13;16/05/19 08:15:13;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may006;may461;16/05/2019;08:20:13;16/05/19 08:20:13;668.538086;feed_fruits
781885.459;7407917.642;AG155;Celtis iguanaea;may;may006;may462;16/05/2019;08:25:13;16/05/19 08:25:13;660.6;feed_fruits
781885.459;7407917.642;AG155;Celtis iguanaea;may;may006;may463;16/05/2019;08:30:13;16/05/19 08:30:13;660.6;feed_fruits
781885.459;7407917.642;AG155;Celtis iguanaea;may;may006;may464;16/05/2019;08:35:13;16/05/19 08:35:13;660.6;feed_fruits
781885.459;7407917.642;AG155;Celtis iguanaea;may;may006;may465;16/05/2019;08:40:13;16/05/19 08:40:13;660.6;feed_fruits
781876.8813;7407912.046;;;may;may006;may466;16/05/2019;08:45:13;16/05/19 08:45:13;662.95;travel
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may467;16/05/2019;08:50:13;16/05/19 08:50:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may468;16/05/2019;08:55:13;16/05/19 08:55:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may469;16/05/2019;09:00:13;16/05/19 09:00:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may470;16/05/2019;09:05:13;16/05/19 09:05:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may471;16/05/2019;09:10:13;16/05/19 09:10:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may472;16/05/2019;09:15:13;16/05/19 09:15:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may473;16/05/2019;09:20:13;16/05/19 09:20:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may474;16/05/2019;09:25:13;16/05/19 09:25:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may475;16/05/2019;09:30:13;16/05/19 09:30:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may476;16/05/2019;09:35:13;16/05/19 09:35:13;656.609558;feed_fruits
781882.9706;7407900.066;AG156;Celtis iguanaea;may;may006;may477;16/05/2019;09:40:13;16/05/19 09:40:13;656.609558;feed_fruits
781876.2281;7407901.663;;;may;may006;may478;16/05/2019;09:45:13;16/05/19 09:45:13;662.28;idle
781872.4821;7407900.35;;;may;may006;may479;16/05/2019;09:50:13;16/05/19 09:50:13;661.25;travel
781850.7822;7407883.301;;;may;may006;may480;16/05/2019;09:55:13;16/05/19 09:55:13;661.37;feed_fruits
781859.0451;7407904.249;;;may;may006;may481;16/05/2019;10:00:13;16/05/19 10:00:13;665.59;for
781848.4449;7407895.562;;;may;may006;may482;16/05/2019;10:05:13;16/05/19 10:05:13;662.75;travel
781867.1676;7407897.266;AG125;Celtis iguanaea;may;may006;may483;16/05/2019;10:10:13;16/05/19 10:10:13;664.284668;feed_fruits
781867.1676;7407897.266;AG125;Celtis iguanaea;may;may006;may484;16/05/2019;10:15:13;16/05/19 10:15:13;664.284668;feed_fruits
781867.1676;7407897.266;AG125;Celtis iguanaea;may;may006;may485;16/05/2019;10:20:13;16/05/19 10:20:13;664.284668;feed_fruits
781861.2924;7407891.321;;;may;may006;may486;16/05/2019;10:25:13;16/05/19 10:25:13;664.4;travel
781862.9145;7407900.366;;;may;may006;may487;16/05/2019;10:30:13;16/05/19 10:30:13;666.81;travel
781869.9917;7407916.256;;;may;may006;may488;16/05/2019;10:35:13;16/05/19 10:35:13;668.06;travel
781863.5356;7407921.164;AG77;Celtis iguanaea;may;may006;may489;16/05/2019;10:40:13;16/05/19 10:40:13;665.546265;feed_fruits
781865.7265;7407928.573;;;may;may006;may490;16/05/2019;10:45:13;16/05/19 10:45:13;672.05;travel
781867.4461;7407947.194;;;may;may006;may491;16/05/2019;10:50:13;16/05/19 10:50:13;674.63;travel
781880.1293;7407978.25;;;may;may006;may492;16/05/2019;10:55:13;16/05/19 10:55:13;679.39;travel
781883.9827;7407995.474;AG157;Celtis iguanaea;may;may006;may493;16/05/2019;11:00:13;16/05/19 11:00:13;676.913391;feed_fruits
781883.9827;7407995.474;AG157;Celtis iguanaea;may;may006;may494;16/05/2019;11:05:13;16/05/19 11:05:13;676.913391;feed_fruits
781883.9827;7407995.474;AG157;Celtis iguanaea;may;may006;may495;16/05/2019;11:10:13;16/05/19 11:10:13;676.913391;feed_fruits
781883.9827;7407995.474;AG157;Celtis iguanaea;may;may006;may496;16/05/2019;11:15:13;16/05/19 11:15:13;676.913391;feed_fruits
781883.9827;7407995.474;AG157;Celtis iguanaea;may;may006;may497;16/05/2019;11:20:13;16/05/19 11:20:13;676.913391;feed_fruits
781899.0136;7408006.752;;;may;may006;may498;16/05/2019;11:25:13;16/05/19 11:25:13;682.15;travel
781887.4152;7408010.412;;;may;may006;may499;16/05/2019;11:30:13;16/05/19 11:30:13;683;outofsight
781880.4547;7408020.327;;;may;may006;may500;16/05/2019;11:35:13;16/05/19 11:35:13;682.97;for
781876.5631;7408026.635;;;may;may006;may501;16/05/2019;11:40:13;16/05/19 11:40:13;683.64;travel
781861.3488;7408041.159;;;may;may006;may502;16/05/2019;11:45:13;16/05/19 11:45:13;688.3;travel
781863.6635;7408045.184;;;may;may006;may503;16/05/2019;11:50:13;16/05/19 11:50:13;690.2;travel
781860.8138;7408050.385;;;may;may006;may504;16/05/2019;11:55:13;16/05/19 11:55:13;692;for
781860.89;7408055.261;;;may;may006;may505;16/05/2019;12:00:13;16/05/19 12:00:13;695.17;outofsight
781860.5396;7408062.932;;;may;may006;may506;16/05/2019;12:05:13;16/05/19 12:05:13;697.45;outofsight
781852.8585;7408048.196;;;may;may006;may507;16/05/2019;12:10:13;16/05/19 12:10:13;693.24;travel
781842.4572;7408033.327;;;may;may006;may508;16/05/2019;12:15:13;16/05/19 12:15:13;688.88;for
781836.5519;7408029.845;;;may;may006;may509;16/05/2019;12:20:13;16/05/19 12:20:13;688.87;travel
781840.0883;7408058.725;;;may;may006;may510;16/05/2019;12:25:13;16/05/19 12:25:13;697.93;travel
781836.429;7408100.015;;;may;may006;may511;16/05/2019;12:30:13;16/05/19 12:30:13;708.54;for
781822.2304;7408108.034;;;may;may006;may512;16/05/2019;12:35:13;16/05/19 12:35:13;708.9;travel
781821.4512;7408116.596;AG130;Syagrus romanzoffiana;may;may006;may513;16/05/2019;12:40:13;16/05/19 12:40:13;704.950562;feed_fruits
781821.4512;7408116.596;AG130;Syagrus romanzoffiana;may;may006;may514;16/05/2019;12:45:13;16/05/19 12:45:13;704.950562;feed_fruits
781821.4512;7408116.596;AG130;Syagrus romanzoffiana;may;may006;may515;16/05/2019;12:50:13;16/05/19 12:50:13;704.950562;feed_fruits
781812.3539;7408134.477;;;may;may006;may516;16/05/2019;12:55:13;16/05/19 12:55:13;705.98;for
781817.9518;7408140.269;;;may;may006;may517;16/05/2019;13:00:13;16/05/19 13:00:13;705.25;for
781809.8473;7408145.515;;;may;may006;may518;16/05/2019;13:05:13;16/05/19 13:05:13;703.89;for
781807.5684;7408145.15;;;may;may006;may519;16/05/2019;13:10:13;16/05/19 13:10:13;702.96;outofsight
781803.4905;7408144.42;;;may;may006;may520;16/05/2019;13:15:13;16/05/19 13:15:13;701.93;for
781792.1787;7408137.529;;;may;may006;may521;16/05/2019;13:20:13;16/05/19 13:20:13;701.49;travel
781782.8365;7408136.788;;;may;may006;may522;16/05/2019;13:25:13;16/05/19 13:25:13;701.26;for
781767.4136;7408123.845;;;may;may006;may523;16/05/2019;13:30:13;16/05/19 13:30:13;701.5;for
781755.7874;7408126.957;;;may;may006;may524;16/05/2019;13:35:13;16/05/19 13:35:13;701.61;for
781753.1288;7408104.963;;;may;may006;may525;16/05/2019;13:40:13;16/05/19 13:40:13;701.72;for
781748.7803;7408114.726;;;may;may006;may526;16/05/2019;13:45:13;16/05/19 13:45:13;703.38;for
781737.4911;7408128.282;AG76;Celtis iguanaea;may;may006;may527;16/05/2019;13:50:13;16/05/19 13:50:13;706.130981;feed_fruits
781737.4911;7408128.282;AG76;Celtis iguanaea;may;may006;may528;16/05/2019;13:55:13;16/05/19 13:55:13;706.130981;feed_fruits
781743.8476;7408136.531;;;may;may006;may529;16/05/2019;14:00:13;16/05/19 14:00:13;707.2;travel
781725.1045;7408155.284;;;may;may006;may530;16/05/2019;14:05:13;16/05/19 14:05:13;707.23;for
781732.0378;7408179.789;;;may;may006;may531;16/05/2019;14:10:13;16/05/19 14:10:13;707.71;travel
781717.2611;7408184.038;;;may;may006;may532;16/05/2019;14:15:13;16/05/19 14:15:13;707.46;travel
781720.6411;7408184.141;;;may;may006;may533;16/05/2019;14:20:13;16/05/19 14:20:13;706.29;long_call
781702.4318;7408211.532;;;may;may006;may534;16/05/2019;14:25:13;16/05/19 14:25:13;704.39;travel
781688.3398;7408217.961;;;may;may006;may535;16/05/2019;14:30:13;16/05/19 14:30:13;701.04;travel
781697;7408200;RG03;Myrocarpus frondosus;may;may006;may536;16/05/2019;14:35:13;16/05/19 14:35:13;698;rubbing
781697;7408200;RG03;Myrocarpus frondosus;may;may006;may537;16/05/2019;14:40:13;16/05/19 14:40:13;698;rubbing
781697;7408200;RG03;Myrocarpus frondosus;may;may006;may538;16/05/2019;14:45:13;16/05/19 14:45:13;698;rubbing
781695.4043;7408205.405;;;may;may006;may539;16/05/2019;14:50:13;16/05/19 14:50:13;703.41;travel
781704.7141;7408212.966;;;may;may006;may540;16/05/2019;14:55:13;16/05/19 14:55:13;704.45;for
781707.7143;7408206.665;;;may;may006;may541;16/05/2019;15:00:13;16/05/19 15:00:13;705.58;travel
781730.1383;7408198.359;AG129;Syagrus romanzoffiana;may;may006;may542;16/05/2019;15:05:13;16/05/19 15:05:13;706.68;feed_fruits
781730.1383;7408198.359;AG129;Syagrus romanzoffiana;may;may006;may543;16/05/2019;15:10:13;16/05/19 15:10:13;706.68;feed_fruits
781730.1383;7408198.359;AG129;Syagrus romanzoffiana;may;may006;may544;16/05/2019;15:15:13;16/05/19 15:15:13;706.68;feed_fruits
781730.1383;7408198.359;AG129;Syagrus romanzoffiana;may;may006;may545;16/05/2019;15:20:13;16/05/19 15:20:13;706.68;feed_fruits
781730.1383;7408198.359;AG129;Syagrus romanzoffiana;may;may006;may546;16/05/2019;15:25:13;16/05/19 15:25:13;706.68;feed_fruits
781761.9863;7408181.631;;;may;may006;may547;16/05/2019;15:30:13;16/05/19 15:30:13;705.68;travel
781800.0205;7408177.243;;;may;may006;may548;16/05/2019;15:35:13;16/05/19 15:35:13;706.46;travel
781817.254;7408170.103;;;may;may006;may549;16/05/2019;15:40:13;16/05/19 15:40:13;707.51;travel
781830.7695;7408159.988;;;may;may006;may550;16/05/2019;15:45:13;16/05/19 15:45:13;706.78;travel
781847.8043;7408162.18;;;may;may006;may551;16/05/2019;15:50:13;16/05/19 15:50:13;707.18;travel
781854.9599;7408149.91;;;may;may006;may552;16/05/2019;15:55:13;16/05/19 15:55:13;707.05;for
781852.1903;7408135.563;;;may;may006;may553;16/05/2019;16:00:13;16/05/19 16:00:13;708.52;idle
781860.8523;7408123.608;;;may;may006;may554;16/05/2019;16:05:13;16/05/19 16:05:13;709.28;travel
781876.0736;7408100.937;;;may;may006;may555;16/05/2019;16:10:13;16/05/19 16:10:13;709.65;travel
781920.148;7408080.222;;;may;may006;may556;16/05/2019;16:15:13;16/05/19 16:15:13;703.49;outofsight
781975.8272;7408039.172;;;may;may006;may557;16/05/2019;16:20:13;16/05/19 16:20:13;696.94;travel
782014.9065;7408050.872;;;may;may006;may558;16/05/2019;16:25:13;16/05/19 16:25:13;698.68;travel
782035.155;7408024.797;;;may;may006;may559;16/05/2019;16:30:13;16/05/19 16:30:13;698.62;for
782050.3804;7408005.043;;;may;may006;may560;16/05/2019;16:35:13;16/05/19 16:35:13;699.94;travel
782007.7942;7407942.742;;;may;may006;may561;16/05/2019;16:40:13;16/05/19 16:40:13;687.76;travel
781994.1559;7407906.595;;;may;may006;may562;16/05/2019;16:45:13;16/05/19 16:45:13;681.55;travel
782010.6379;7407883.519;;;may;may006;may563;16/05/2019;16:50:13;16/05/19 16:50:13;680.59;travel
781974.8941;7407887.037;;;may;may006;may564;16/05/2019;16:55:13;16/05/19 16:55:13;676.32;travel
781969.8024;7407899.62;DG03;;may;may006;may565;16/05/2019;17:00:46;16/05/19 17:00:46;676.32;sleeping
781969.8024;7407899.62;DG03;;may;may007;may566;17/05/2019;07:25:07;17/05/19 07:25:07;676.32;NA
781969.8024;7407899.62;;;may;may007;may567;17/05/2019;07:30:07;17/05/19 07:30:07;676.32;travel
781962.9535;7407884.469;;;may;may007;may568;17/05/2019;07:35:08;17/05/19 07:35:08;674.6;outofsight
781959.894;7407816.488;;;may;may007;may569;17/05/2019;07:40:08;17/05/19 07:40:08;684.66;outofsight
781972.3998;7407731.736;;;may;may007;may570;17/05/2019;07:45:08;17/05/19 07:45:08;687.43;outofsight
781982.3945;7407708.366;;;may;may007;may571;17/05/2019;07:50:08;17/05/19 07:50:08;687.49;outofsight
782033.796;7407730.077;;;may;may007;may572;17/05/2019;07:55:08;17/05/19 07:55:08;691.34;outofsight
782014.9814;7407684.182;AG158;Syagrus romanzoffiana;may;may007;may573;17/05/2019;08:00:08;17/05/19 08:00:08;683.521667;feed_fruits
782014.9814;7407684.182;AG158;Syagrus romanzoffiana;may;may007;may574;17/05/2019;08:05:08;17/05/19 08:05:08;683.521667;feed_fruits
782014.9814;7407684.182;AG158;Syagrus romanzoffiana;may;may007;may575;17/05/2019;08:10:08;17/05/19 08:10:08;683.521667;feed_fruits
782025.7759;7407663.63;;;may;may007;may576;17/05/2019;08:15:08;17/05/19 08:15:08;680.63;travel
782007.0489;7407639.761;;;may;may007;may577;17/05/2019;08:20:08;17/05/19 08:20:08;675.2;travel
782034.6203;7407617.819;;;may;may007;may578;17/05/2019;08:25:08;17/05/19 08:25:08;671.18;for
782039.1926;7407602.301;;;may;may007;may579;17/05/2019;08:30:08;17/05/19 08:30:08;669.24;travel
782033.3621;7407565.122;;Cariniana estrelensis;may;may007;may580;17/05/2019;08:35:08;17/05/19 08:35:08;664.589905;for
782066.7541;7407558.369;;;may;may007;may581;17/05/2019;08:40:08;17/05/19 08:40:08;660.18;for
782107.2132;7407552.652;;;may;may007;may582;17/05/2019;08:45:08;17/05/19 08:45:08;666.79;travel
782114.5616;7407549.129;;;may;may007;may583;17/05/2019;08:50:08;17/05/19 08:50:08;668.08;travel
782155.988;7407536.184;;;may;may007;may584;17/05/2019;08:55:08;17/05/19 08:55:08;672.31;travel
782171.5155;7407527.757;;;may;may007;may585;17/05/2019;09:00:08;17/05/19 09:00:08;673.85;travel
782188.2189;7407522.086;;;may;may007;may586;17/05/2019;09:05:08;17/05/19 09:05:08;676.76;travel
782229.8085;7407522.125;;;may;may007;may587;17/05/2019;09:10:08;17/05/19 09:10:08;681.78;for
782225.0765;7407522.597;;;may;may007;may588;17/05/2019;09:15:08;17/05/19 09:15:08;680.06;idle
782212.0684;7407545.272;;;may;may007;may589;17/05/2019;09:20:08;17/05/19 09:20:08;676.8;travel
782227.0428;7407555.845;;;may;may007;may590;17/05/2019;09:25:08;17/05/19 09:25:08;676.9;for
782248.6853;7407566.764;;;may;may007;may591;17/05/2019;09:30:08;17/05/19 09:30:08;676.07;travel
782233.4632;7407566.972;;;may;may007;may592;17/05/2019;09:35:08;17/05/19 09:35:08;673.96;travel
782228.6145;7407572.537;;;may;may007;may593;17/05/2019;09:40:08;17/05/19 09:40:08;675.71;travel
782263.9302;7407551.199;;;may;may007;may594;17/05/2019;09:45:08;17/05/19 09:45:08;674.09;for
782274.2941;7407550.694;;;may;may007;may595;17/05/2019;09:50:08;17/05/19 09:50:08;678.72;for
782295.5678;7407564.732;;;may;may007;may596;17/05/2019;09:55:08;17/05/19 09:55:08;681.04;for
782307.0503;7407547.446;;;may;may007;may597;17/05/2019;10:00:08;17/05/19 10:00:08;684.06;for
782319.1708;7407538.397;;;may;may007;may598;17/05/2019;10:05:08;17/05/19 10:05:08;687.58;travel
782315.107;7407557.613;AG159;Syagrus romanzoffiana;may;may007;may599;17/05/2019;10:10:08;17/05/19 10:10:08;686.377563;feed_fruits
782315.107;7407557.613;AG159;Syagrus romanzoffiana;may;may007;may600;17/05/2019;10:15:08;17/05/19 10:15:08;686.377563;feed_fruits
782315.107;7407557.613;AG159;Syagrus romanzoffiana;may;may007;may601;17/05/2019;10:20:08;17/05/19 10:20:08;686.377563;feed_fruits
782343.7478;7407513.233;;;may;may007;may602;17/05/2019;10:25:08;17/05/19 10:25:08;693.43;for
782357.5859;7407515.959;;;may;may007;may603;17/05/2019;10:30:08;17/05/19 10:30:08;695.23;idle
782361.3359;7407527.314;;;may;may007;may604;17/05/2019;10:35:08;17/05/19 10:35:08;693.99;idle
782361.5202;7407537.817;;;may;may007;may605;17/05/2019;10:40:08;17/05/19 10:40:08;692.55;idle
782356.855;7407514.059;;;may;may007;may606;17/05/2019;10:45:08;17/05/19 10:45:08;696.74;idle
782333.4015;7407511.527;;;may;may007;may607;17/05/2019;10:50:08;17/05/19 10:50:08;695.13;idle
782321.1994;7407489.502;;;may;may007;may608;17/05/2019;10:55:08;17/05/19 10:55:08;694.53;travel
782305.4883;7407472.254;;;may;may007;may609;17/05/2019;11:00:08;17/05/19 11:00:08;692.28;travel
782301.1782;7407474.157;;;may;may007;may610;17/05/2019;11:05:08;17/05/19 11:05:08;691.3;idle
782291.2761;7407480.414;;;may;may007;may611;17/05/2019;11:10:08;17/05/19 11:10:08;691.5;for
782277.0401;7407463.194;;;may;may007;may612;17/05/2019;11:15:08;17/05/19 11:15:08;688.09;outofsight
782278.6275;7407455.22;;;may;may007;may613;17/05/2019;11:20:08;17/05/19 11:20:08;686.2;for
782267.6582;7407437.566;;;may;may007;may614;17/05/2019;11:25:08;17/05/19 11:25:08;682.94;travel
782255.2441;7407425.485;;;may;may007;may615;17/05/2019;11:30:08;17/05/19 11:30:08;683.34;travel
782196.7628;7407404.728;;;may;may007;may616;17/05/2019;11:35:08;17/05/19 11:35:08;686.19;travel
782162.6905;7407402.362;;;may;may007;may617;17/05/2019;11:40:08;17/05/19 11:40:08;685.89;travel
782135.0922;7407402.742;;;may;may007;may618;17/05/2019;11:45:08;17/05/19 11:45:08;685.64;travel
782125.2905;7407407.529;;;may;may007;may619;17/05/2019;11:50:08;17/05/19 11:50:08;683.52;travel
782114.5237;7407405.348;;;may;may007;may620;17/05/2019;11:55:08;17/05/19 11:55:08;682.73;for
782065.183;7407413.289;;;may;may007;may621;17/05/2019;12:00:08;17/05/19 12:00:08;677.16;travel
782058.4313;7407412.6;;;may;may007;may622;17/05/2019;12:05:08;17/05/19 12:05:08;675.71;outofsight
782028.9268;7407429.832;;;may;may007;may623;17/05/2019;12:10:08;17/05/19 12:10:08;670.42;travel
781984.9737;7407403.956;;;may;may007;may624;17/05/2019;12:15:08;17/05/19 12:15:08;667.29;idle
781981.9835;7407401.812;;;may;may007;may625;17/05/2019;12:20:08;17/05/19 12:20:08;665.02;agonistic
781994.1674;7407414.863;;;may;may007;may626;17/05/2019;12:25:08;17/05/19 12:25:08;663.86;agonistic
781981.2262;7407416.43;;;may;may007;may627;17/05/2019;12:30:08;17/05/19 12:30:08;663.69;idle
781997.6562;7407425.582;;;may;may007;may628;17/05/2019;12:35:08;17/05/19 12:35:08;664.57;travel
781992.0408;7407450.197;;;may;may007;may629;17/05/2019;12:40:08;17/05/19 12:40:08;662.5;agonistic
781973.7748;7407451.717;;;may;may007;may630;17/05/2019;12:45:08;17/05/19 12:45:08;660.76;travel
781958.4407;7407458.607;;;may;may007;may631;17/05/2019;12:50:08;17/05/19 12:50:08;657.64;travel
781941.3823;7407484.685;;;may;may007;may632;17/05/2019;12:55:08;17/05/19 12:55:08;655.32;feed_gum
781930.1897;7407499.662;;;may;may007;may633;17/05/2019;13:00:08;17/05/19 13:00:08;649.5;for
781909.4155;7407518.398;AG136;Syagrus romanzoffiana;may;may007;may634;17/05/2019;13:05:08;17/05/19 13:05:08;650.842712;feed_fruits
781909.4155;7407518.398;AG136;Syagrus romanzoffiana;may;may007;may635;17/05/2019;13:10:08;17/05/19 13:10:08;650.842712;feed_fruits
781903.819;7407527.442;;;may;may007;may636;17/05/2019;13:15:08;17/05/19 13:15:08;650.44;for
781887.1023;7407541.828;;;may;may007;may637;17/05/2019;13:20:08;17/05/19 13:20:08;653.16;travel
781887.3888;7407538.431;;;may;may007;may638;17/05/2019;13:25:08;17/05/19 13:25:08;652.15;for
781887.614;7407541.688;;;may;may007;may639;17/05/2019;13:30:08;17/05/19 13:30:08;651.09;travel
781897.4161;7407548.105;;;may;may007;may640;17/05/2019;13:35:08;17/05/19 13:35:08;652.4;travel
781883.476;7407535.571;;;may;may007;may641;17/05/2019;13:40:08;17/05/19 13:40:08;650.22;travel
781853.772;7407507.488;AG149;Syagrus romanzoffiana;may;may007;may642;17/05/2019;13:45:08;17/05/19 13:45:08;644.318115;feed_fruits
781853.772;7407507.488;AG149;Syagrus romanzoffiana;may;may007;may643;17/05/2019;13:50:08;17/05/19 13:50:08;644.318115;feed_fruits
781853.772;7407507.488;AG149;Syagrus romanzoffiana;may;may007;may644;17/05/2019;13:55:08;17/05/19 13:55:08;644.318115;feed_fruits
781853.772;7407507.488;AG149;Syagrus romanzoffiana;may;may007;may645;17/05/2019;14:00:08;17/05/19 14:00:08;644.318115;feed_fruits
781853.772;7407507.488;AG149;Syagrus romanzoffiana;may;may007;may646;17/05/2019;14:05:08;17/05/19 14:05:08;644.318115;feed_fruits
781853.772;7407507.488;AG149;Syagrus romanzoffiana;may;may007;may647;17/05/2019;14:10:08;17/05/19 14:10:08;644.318115;feed_fruits
781831.3257;7407521.268;;;may;may007;may648;17/05/2019;14:15:08;17/05/19 14:15:08;646.52;travel
781804.087;7407533.727;;;may;may007;may649;17/05/2019;14:20:08;17/05/19 14:20:08;650.26;travel
781789.8894;7407541.766;;;may;may007;may650;17/05/2019;14:25:08;17/05/19 14:25:08;651.53;travel
781780.4223;7407573.004;;;may;may007;may651;17/05/2019;14:30:08;17/05/19 14:30:08;653.79;travel
781794.8792;7407572.68;AG160;Syagrus romanzoffiana;may;may007;may652;17/05/2019;14:35:08;17/05/19 14:35:08;656.255127;feed_fruits
781794.8792;7407572.68;AG160;Syagrus romanzoffiana;may;may007;may653;17/05/2019;14:40:08;17/05/19 14:40:08;656.255127;feed_fruits
781803.9024;7407599.319;;;may;may007;may654;17/05/2019;14:45:08;17/05/19 14:45:08;656.73;travel
781796.4806;7407619.165;;;may;may007;may655;17/05/2019;14:50:08;17/05/19 14:50:08;656.77;for
781792.1765;7407629.002;;;may;may007;may656;17/05/2019;14:55:08;17/05/19 14:55:08;654.13;for
781785.7241;7407634.997;;;may;may007;may657;17/05/2019;15:00:08;17/05/19 15:00:08;654.02;for
781783.4924;7407681.889;;;may;may007;may658;17/05/2019;15:05:08;17/05/19 15:05:08;653.01;travel
781813.57;7407721.428;;;may;may007;may659;17/05/2019;15:10:08;17/05/19 15:10:08;662.53;for
781808.0125;7407740.133;;;may;may007;may660;17/05/2019;15:15:08;17/05/19 15:15:08;663.6;idle
781807.2377;7407783.411;;;may;may007;may661;17/05/2019;15:20:08;17/05/19 15:20:08;660.76;travel
781857.8256;7407823.087;;;may;may007;may662;17/05/2019;15:25:08;17/05/19 15:25:08;663.28;travel
781850.2742;7407816.459;AG161;Syagrus romanzoffiana;may;may007;may663;17/05/2019;15:30:08;17/05/19 15:30:08;667.043701;feed_fruits
781850.2742;7407816.459;AG161;Syagrus romanzoffiana;may;may007;may664;17/05/2019;15:35:08;17/05/19 15:35:08;667.043701;feed_fruits
781855.8254;7407844.446;;;may;may007;may665;17/05/2019;15:40:08;17/05/19 15:40:08;663.01;travel
781878.7673;7407868.152;;;may;may007;may666;17/05/2019;15:45:08;17/05/19 15:45:08;664.22;idle
781885.4169;7407875.586;;;may;may007;may667;17/05/2019;15:50:08;17/05/19 15:50:08;664.16;for
781886.996;7407892.241;;;may;may007;may668;17/05/2019;15:55:08;17/05/19 15:55:08;661.72;travel
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may007;may669;17/05/2019;16:00:08;17/05/19 16:00:08;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may007;may670;17/05/2019;16:05:08;17/05/19 16:05:08;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may007;may671;17/05/2019;16:10:08;17/05/19 16:10:08;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may007;may672;17/05/2019;16:15:08;17/05/19 16:15:08;668.538086;feed_fruits
781907.3031;7407894.751;;;may;may007;may673;17/05/2019;16:20:08;17/05/19 16:20:08;672.94;travel
781946.558;7407892.81;;;may;may007;may674;17/05/2019;16:25:08;17/05/19 16:25:08;672.53;travel
781969.8024;7407899.62;DG03;;may;may007;may675;17/05/2019;16:30:41;17/05/19 16:30:41;676.32;sleeping
781969.8024;7407899.62;DG03;;may;may008;may676;18/05/2019;07:35:36;18/05/19 07:35:36;676.32;NA
781960.5523;7407900.095;;;may;may008;may677;18/05/2019;07:40:15;18/05/19 07:40:15;667.27;idle
781962.8877;7407890.881;AG162;Celtis iguanaea;may;may008;may678;18/05/2019;07:45:16;18/05/19 07:45:16;665.442017;feed_fruits
781958.8096;7407890.123;;;may;may008;may679;18/05/2019;07:50:16;18/05/19 07:50:16;665.47;travel
781923.2471;7407908.92;;;may;may008;may680;18/05/2019;07:55:16;18/05/19 07:55:16;667.44;travel
781913.5772;7407917.475;;;may;may008;may681;18/05/2019;08:00:16;18/05/19 08:00:16;665.98;travel
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may008;may682;18/05/2019;08:05:16;18/05/19 08:05:16;668.538086;feed_fruits
781897.1885;7407900.23;AG65;Celtis iguanaea;may;may008;may683;18/05/2019;08:10:16;18/05/19 08:10:16;668.538086;feed_fruits
