"id_day","x","y","id_month","POSIX.ct","behavior","species","id"
"jun002",781615.491331832,7408103.27575424,"Jun",2019-06-11 13:45:00,"Foraging","NA","NA"
"jun002",781615.045214634,7408070.53695384,"Jun",2019-06-11 13:50:00,"Foraging","NA","NA"
"jun002",781621.588055679,7408058.94792425,"Jun",2019-06-11 13:55:00,"Locomotion","NA","NA"
"jun002",781604.795912727,7408055.08857949,"Jun",2019-06-11 14:00:00,"Locomotion","NA","NA"
"jun002",781607.133162984,7408029.81217488,"Jun",2019-06-11 14:05:00,"Frugivory","Pereskia aculeata","AG181"
"jun002",781607.133162984,7408029.81217488,"Jun",2019-06-11 14:10:00,"Frugivory","Pereskia aculeata","AG181"
"jun002",781614.927344132,7408024.47926955,"Jun",2019-06-11 14:15:00,"Locomotion","NA","NA"
"jun002",781628.110889294,7408016.73006016,"Jun",2019-06-11 14:20:00,"Locomotion","NA","NA"
"jun002",781644.720793924,7408015.99429683,"Jun",2019-06-11 14:25:00,"Foraging","NA","NA"
"jun002",781648.117388986,7408031.75953047,"Jun",2019-06-11 14:30:00,"Foraging","NA","NA"
"jun002",781655.123646084,7408018.85172182,"Jun",2019-06-11 14:35:00,"Locomotion","NA","NA"
"jun002",781688.825246096,7408041.218405,"Jun",2019-06-11 14:40:00,"Locomotion","NA","NA"
"jun002",781683.161985662,7408056.65529708,"Jun",2019-06-11 14:45:00,"Locomotion","NA","NA"
"jun002",781705.864240604,7408057.53086361,"Jun",2019-06-11 14:50:00,"Foraging","NA","NA"
"jun002",781701.135939735,7408077.92004202,"Jun",2019-06-11 14:55:00,"Foraging","NA","NA"
"jun002",781701.135939735,7408077.92004202,"Jun",2019-06-11 15:00:00,"Locomotion","NA","NA"
"jun002",781701.135939735,7408077.92004202,"Jun",2019-06-11 15:05:00,"Foraging","NA","NA"
"jun002",781701.135939735,7408077.92004202,"Jun",2019-06-11 15:10:00,"Foraging","NA","NA"
"jun002",781701.135939735,7408077.92004202,"Jun",2019-06-11 15:15:00,"Foraging","NA","NA"
"jun002",781692.8946055,7408098.8687967,"Jun",2019-06-11 15:20:00,"Locomotion","NA","NA"
"jun002",781675.457226629,7408130.75131548,"Jun",2019-06-11 15:25:00,"Locomotion","NA","NA"
"jun002",781654.258634024,7408124.22646095,"Jun",2019-06-11 15:30:00,"Locomotion","NA","NA"
"jun002",781654.258634024,7408124.22646095,"Jun",2019-06-11 15:35:00,"Sleeping site","NA","DG12"
"jun003",781654.258634024,7408124.22646095,"Jun",2019-06-12 07:20:00,"Sleeping site","NA","DG12"
"jun003",781654.258634024,7408124.22646095,"Jun",2019-06-12 07:25:00,"Inactive","NA","DG12"
"jun003",781647.355764245,7408118.33856223,"Jun",2019-06-12 07:30:00,"Locomotion","NA","NA"
"jun003",781653.532040183,7408110.4446707,"Jun",2019-06-12 07:35:00,"Locomotion","NA","NA"
"jun003",781668.955782349,7408091.17010727,"Jun",2019-06-12 07:40:00,"Locomotion","NA","NA"
"jun003",781668.955782349,7408091.17010727,"Jun",2019-06-12 07:45:00,"Inactive","NA","NA"
"jun003",781664.557170051,7408071.42933141,"Jun",2019-06-12 07:50:00,"Locomotion","NA","NA"
"jun003",781655.511982909,7408040.94526811,"Jun",2019-06-12 07:55:00,"Locomotion","NA","NA"
"jun003",781628.887619753,7407992.79338765,"Jun",2019-06-12 08:00:00,"Foraging","NA","NA"
"jun003",781625.74571716,7407978.24027411,"Jun",2019-06-12 08:05:00,"Foraging","NA","NA"
"jun003",781643.510302034,7407975.12275384,"Jun",2019-06-12 08:10:00,"Locomotion","NA","NA"
"jun003",781612.503370843,7407951.08798763,"Jun",2019-06-12 08:15:00,"Locomotion","NA","NA"
"jun003",781624.180959807,7407943.49763767,"Jun",2019-06-12 08:20:00,"out of sight","NA","NA"
"jun003",781644.846509509,7407951.7513554,"Jun",2019-06-12 08:25:00,"out of sight","NA","NA"
"jun003",781644.846509509,7407951.7513554,"Jun",2019-06-12 08:30:00,"out of sight","NA","NA"
"jun003",781648.578475705,7407939.79379625,"Jun",2019-06-12 08:35:00,"out of sight","Pereskia aculeata","AG182"
"jun003",781648.578475705,7407939.79379625,"Jun",2019-06-12 08:40:00,"Frugivory","Pereskia aculeata","AG182"
"jun003",781648.578475705,7407939.79379625,"Jun",2019-06-12 08:45:00,"Frugivory","Pereskia aculeata","AG182"
"jun003",781648.578475705,7407939.79379625,"Jun",2019-06-12 08:50:00,"Frugivory","Pereskia aculeata","AG182"
"jun003",781641.805817766,7407928.14782088,"Jun",2019-06-12 08:55:00,"Inactive","NA","NA"
"jun003",781641.805817766,7407928.14782088,"Jun",2019-06-12 09:00:00,"Foraging","NA","NA"
"jun003",781641.805817766,7407928.14782088,"Jun",2019-06-12 09:05:00,"Foraging","NA","NA"
"jun003",781639.198825687,7407917.35622785,"Jun",2019-06-12 09:10:00,"Locomotion","NA","NA"
"jun003",781643.01661923,7407875.8125126,"Jun",2019-06-12 09:15:00,"Locomotion","NA","NA"
"jun003",781677.794073042,7407802.51773223,"Jun",2019-06-12 09:20:00,"Foraging","NA","NA"
"jun003",781677.794073042,7407802.51773223,"Jun",2019-06-12 09:25:00,"Foraging","NA","NA"
"jun003",781677.794073042,7407802.51773223,"Jun",2019-06-12 09:30:00,"Foraging","NA","NA"
"jun003",781677.794073042,7407802.51773223,"Jun",2019-06-12 09:35:00,"Foraging","NA","NA"
"jun003",781694.972006083,7407779.05688368,"Jun",2019-06-12 09:40:00,"Locomotion","NA","NA"
"jun003",781706.014926115,7407747.26875965,"Jun",2019-06-12 09:45:00,"Locomotion","NA","NA"
"jun003",781717.976021609,7407668.03741564,"Jun",2019-06-12 09:50:00,"Locomotion","NA","NA"
"jun003",781711.582380718,7407613.93382303,"Jun",2019-06-12 09:55:00,"Locomotion","NA","NA"
"jun003",781745.678004674,7407621.98608626,"Jun",2019-06-12 10:00:00,"Foraging","NA","NA"
"jun003",781745.678004674,7407621.98608626,"Jun",2019-06-12 10:05:00,"Locomotion","NA","NA"
"jun003",781745.678004674,7407621.98608626,"Jun",2019-06-12 10:10:00,"Foraging","NA","NA"
"jun003",781715.806152395,7407652.313747,"Jun",2019-06-12 10:15:00,"Locomotion","NA","NA"
"jun003",781700.216424969,7407669.60354221,"Jun",2019-06-12 10:20:00,"Foraging","NA","NA"
"jun003",781682.879210954,7407671.73754725,"Jun",2019-06-12 10:25:00,"Locomotion","NA","NA"
"jun003",781672.759347719,7407700.23790575,"Jun",2019-06-12 10:30:00,"Locomotion","NA","NA"
"jun003",781635.346600562,7407681.02656035,"Jun",2019-06-12 10:35:00,"Frugivory","Syagrus romanzoffiana","AG183"
"jun003",781635.346600562,7407681.02656035,"Jun",2019-06-12 10:40:00,"Frugivory","Syagrus romanzoffiana","AG183"
"jun003",781635.346600562,7407681.02656035,"Jun",2019-06-12 10:45:00,"Frugivory","Syagrus romanzoffiana","AG183"
"jun003",781635.346600562,7407681.02656035,"Jun",2019-06-12 10:50:00,"Frugivory","Syagrus romanzoffiana","AG183"
"jun003",781635.346600562,7407681.02656035,"Jun",2019-06-12 10:55:00,"Locomotion","Syagrus romanzoffiana","AG183"
"jun003",781645.662288497,7407695.0243786,"Jun",2019-06-12 11:00:00,"Agonin","NA","NA"
"jun003",781631.680636202,7407708.09351765,"Jun",2019-06-12 11:05:00,"Foraging","NA","NA"
"jun003",781631.680636202,7407708.09351765,"Jun",2019-06-12 11:10:00,"Locomotion","NA","NA"
"jun003",781684.407902977,7407745.35968198,"Jun",2019-06-12 11:15:00,"Locomotion","NA","NA"
"jun003",781691.515240134,7407755.21976892,"Jun",2019-06-12 11:20:00,"Locomotion","NA","NA"
"jun003",781727.593200004,7407755.29120033,"Jun",2019-06-12 11:25:00,"Frugivory","Syagrus romanzoffiana","AG184"
"jun003",781727.593200004,7407755.29120033,"Jun",2019-06-12 11:30:00,"Frugivory","Syagrus romanzoffiana","AG184"
"jun003",781727.593200004,7407755.29120033,"Jun",2019-06-12 11:35:00,"Frugivory","Syagrus romanzoffiana","AG185"
"jun003",781727.593200004,7407755.29120033,"Jun",2019-06-12 11:40:00,"Locomotion","Syagrus romanzoffiana","AG185"
"jun003",781751.47985417,7407794.3353211,"Jun",2019-06-12 11:45:00,"Locomotion","NA","NA"
"jun003",781761.283372688,7407815.60769085,"Jun",2019-06-12 11:50:00,"Locomotion","NA","NA"
"jun003",781764.67,7407828.92,"Jun",2019-06-12 11:55:00,"Locomotion","NA","NA"
"jun003",781768.22293794,7407844.02316753,"Jun",2019-06-12 12:00:00,"Locomotion","NA","NA"
"jun003",781828.105657177,7407874.35166003,"Jun",2019-06-12 12:05:00,"Locomotion","NA","NA"
"jun003",781863.472843977,7407902.21363497,"Jun",2019-06-12 12:10:00,"Frugivory","Celtis iguanaea","AG186"
"jun003",781863.472843977,7407902.21363497,"Jun",2019-06-12 12:15:00,"Frugivory","Celtis iguanaea","AG186"
"jun003",781863.472843977,7407902.21363497,"Jun",2019-06-12 12:20:00,"Frugivory","Celtis iguanaea","AG186"
"jun003",781863.472843977,7407902.21363497,"Jun",2019-06-12 12:25:00,"Frugivory","Celtis iguanaea","AG186"
"jun003",781863.53556654,7407921.16412519,"Jun",2019-06-12 12:30:00,"Frugivory","Celtis iguanaea","AG77"
"jun003",781863.53556654,7407921.16412519,"Jun",2019-06-12 12:35:00,"Frugivory","Celtis iguanaea","AG77"
"jun003",781863.53556654,7407921.16412519,"Jun",2019-06-12 12:40:00,"Frugivory","Celtis iguanaea","AG77"
"jun003",781863.53556654,7407921.16412519,"Jun",2019-06-12 12:45:00,"Frugivory","Celtis iguanaea","AG77"
"jun003",781866.889971211,7407936.05687977,"Jun",2019-06-12 12:50:00,"Frugivory","Celtis iguanaea","AG187"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 12:55:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:00:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:05:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:10:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:15:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:20:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:25:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:30:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:35:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:40:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:45:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:50:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 13:55:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 14:00:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 14:05:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 14:10:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781865.17,7407942.39,"Jun",2019-06-12 14:15:00,"Frugivory","Celtis iguanaea","AG106"
"jun003",781856.661593777,7407952.16653484,"Jun",2019-06-12 14:20:00,"Locomotion","NA","NA"
"jun003",781856.661593777,7407952.16653484,"Jun",2019-06-12 14:25:00,"Foraging","NA","NA"
"jun003",781856.661593777,7407952.16653484,"Jun",2019-06-12 14:30:00,"Foraging","NA","NA"
"jun003",781856.661593777,7407952.16653484,"Jun",2019-06-12 14:35:00,"Inactive","NA","NA"
"jun003",781856.661593777,7407952.16653484,"Jun",2019-06-12 14:40:00,"Locomotion","NA","NA"
"jun003",781832.915861214,7407961.71603922,"Jun",2019-06-12 14:45:00,"Locomotion","NA","NA"
"jun003",781832.915861214,7407961.71603922,"Jun",2019-06-12 14:50:00,"Inactive","NA","NA"
"jun003",781832.915861214,7407961.71603922,"Jun",2019-06-12 14:55:00,"Inactive","NA","NA"
"jun003",781823.355150246,7407961.64821283,"Jun",2019-06-12 15:00:00,"Locomotion","NA","NA"
"jun003",781806.61485064,7407940.7873388,"Jun",2019-06-12 15:05:00,"Locomotion","NA","NA"
"jun003",781806.61485064,7407940.7873388,"Jun",2019-06-12 15:10:00,"Inactive","NA","NA"
"jun003",781806.61485064,7407940.7873388,"Jun",2019-06-12 15:15:00,"Inactive","NA","NA"
"jun003",781806.61485064,7407940.7873388,"Jun",2019-06-12 15:20:00,"Frugivory","NA","NA"
"jun003",781806.61485064,7407940.7873388,"Jun",2019-06-12 15:25:00,"Foraging","NA","NA"
"jun003",781771.953634171,7407953.8436247,"Jun",2019-06-12 15:30:00,"Locomotion","NA","NA"
"jun003",781758.028234634,7407952.83738167,"Jun",2019-06-12 15:35:00,"Foraging","NA","NA"
"jun003",781758.028234634,7407952.83738167,"Jun",2019-06-12 15:40:00,"Foraging","NA","NA"
"jun003",781745.835238113,7407956.34080203,"Jun",2019-06-12 15:45:00,"Locomotion","NA","NA"
"jun003",781745.835238113,7407956.34080203,"Jun",2019-06-12 15:50:00,"Inactive","NA","NA"
"jun003",781734.289127623,7407963.63145744,"Jun",2019-06-12 15:55:00,"Locomotion","NA","NA"
"jun003",781742.728,7407958.388,"Jun",2019-06-12 16:00:00,"Sleeping site","NA","DG13"
"jun004",781969.802383584,7407899.62025156,"Jun",2019-06-14 07:00:00,"Sleeping site","NA","DG03"
"jun004",781969.802383584,7407899.62025156,"Jun",2019-06-14 07:05:00,"Locomotion","NA","NA"
"jun004",781961.004382021,7407860.13879957,"Jun",2019-06-14 07:10:00,"Locomotion","NA","NA"
"jun004",781982.280518165,7407846.54873383,"Jun",2019-06-14 07:15:00,"Locomotion","NA","NA"
"jun004",781993.202934535,7407849.2287428,"Jun",2019-06-14 07:20:00,"Foraging","NA","NA"
"jun004",782008.809786459,7407853.4261967,"Jun",2019-06-14 07:25:00,"Inactive","NA","AG194"
"jun004",782008.809786459,7407853.4261967,"Jun",2019-06-14 07:30:00,"Frugivory","NA","AG194"
"jun004",782015.577821502,7407837.94938271,"Jun",2019-06-14 07:35:00,"Locomotion","NA","NA"
"jun004",782015.403641708,7407821.69511898,"Jun",2019-06-14 07:40:00,"Locomotion","NA","NA"
"jun004",782053.431507752,7407794.20197479,"Jun",2019-06-14 07:45:00,"Foraging","NA","NA"
"jun004",782053.431507752,7407794.20197479,"Jun",2019-06-14 07:50:00,"Foraging","NA","NA"
"jun004",782030.298962603,7407790.093001,"Jun",2019-06-14 07:55:00,"Locomotion","NA","NA"
"jun004",781998.730965893,7407741.71122909,"Jun",2019-06-14 08:00:00,"Locomotion","NA","NA"
"jun004",781974.366474435,7407682.22917565,"Jun",2019-06-14 08:05:00,"Locomotion","NA","NA"
"jun004",781940.722898277,7407667.80506477,"Jun",2019-06-14 08:10:00,"Locomotion","NA","NA"
"jun004",781912.933811401,7407590.64453491,"Jun",2019-06-14 08:15:00,"Locomotion","NA","NA"
"jun004",781991.864391389,7407581.51494291,"Jun",2019-06-14 08:20:00,"Locomotion","NA","NA"
"jun004",782001.358089366,7407571.38342912,"Jun",2019-06-14 08:25:00,"Frugivory","Syagrus romanzoffiana","AG117"
"jun004",782001.358089366,7407571.38342912,"Jun",2019-06-14 08:30:00,"Frugivory","Syagrus romanzoffiana","AG117"
"jun004",781986.033869275,7407551.04375721,"Jun",2019-06-14 08:35:00,"Locomotion","NA","NA"
"jun004",782015.021141979,7407484.87276398,"Jun",2019-06-14 08:40:00,"Locomotion","NA","NA"
"jun004",782025.604903637,7407464.51985181,"Jun",2019-06-14 08:45:00,"Locomotion","NA","NA"
"jun004",782027.742789343,7407442.75872552,"Jun",2019-06-14 08:50:00,"Frugivory","Pereskia aculeata","AG171"
"jun004",782041.526426318,7407439.96773877,"Jun",2019-06-14 08:55:00,"Locomotion","NA","NA"
"jun004",782004.976019111,7407410.72613571,"Jun",2019-06-14 09:00:00,"Inactive","NA","NA"
"jun004",782004.976019111,7407410.72613571,"Jun",2019-06-14 09:05:00,"Agonin","NA","NA"
"jun004",781995.900421226,7407418.062639,"Jun",2019-06-14 09:10:00,"Agonin","NA","NA"
"jun004",781995.900421226,7407418.062639,"Jun",2019-06-14 09:15:00,"Agonin","NA","NA"
"jun004",781995.900421226,7407418.062639,"Jun",2019-06-14 09:20:00,"Agonin","NA","NA"
"jun004",781995.900421226,7407418.062639,"Jun",2019-06-14 09:25:00,"Inactive","NA","NA"
"jun004",782000.083514121,7407433.24607223,"Jun",2019-06-14 09:30:00,"Agonin","NA","NA"
"jun004",782000.083514121,7407433.24607223,"Jun",2019-06-14 09:35:00,"Agonin","NA","NA"
"jun004",782000.083514121,7407433.24607223,"Jun",2019-06-14 09:40:00,"Foraging","NA","NA"
"jun004",781986.660272173,7407445.00431401,"Jun",2019-06-14 09:45:00,"Agonin","NA","NA"
"jun004",781986.660272173,7407445.00431401,"Jun",2019-06-14 09:50:00,"Foraging","NA","NA"
"jun004",781994.775148306,7407443.00942838,"Jun",2019-06-14 09:55:00,"Locomotion","NA","NA"
"jun004",782004.415075829,7407439.17375988,"Jun",2019-06-14 10:00:00,"out of sight","NA","NA"
"jun004",781970.604249112,7407458.95897589,"Jun",2019-06-14 10:05:00,"Agonin","NA","NA"
"jun004",781942.486077284,7407447.86640638,"Jun",2019-06-14 10:10:00,"Foraging","NA","NA"
"jun004",781945.967734463,7407468.95317914,"Jun",2019-06-14 10:15:00,"Agonin","NA","NA"
"jun004",781939.429321658,7407483.87746924,"Jun",2019-06-14 10:20:00,"Foraging","NA","NA"
"jun004",781934.221198768,7407491.71583457,"Jun",2019-06-14 10:25:00,"Foraging","NA","NA"
"jun004",781934.221198768,7407491.71583457,"Jun",2019-06-14 10:30:00,"Agonin","NA","NA"
"jun004",781926.206147771,7407500.26754916,"Jun",2019-06-14 10:35:00,"Foraging","NA","NA"
"jun004",781926.206147771,7407500.26754916,"Jun",2019-06-14 10:40:00,"Foraging","NA","NA"
"jun004",781908.25461031,7407516.42301248,"Jun",2019-06-14 10:45:00,"Locomotion","Syagrus romanzoffiana","AG112"
"jun004",781908.25461031,7407516.42301248,"Jun",2019-06-14 10:50:00,"Frugivory","Syagrus romanzoffiana","AG112"
"jun004",781909.725344649,7407529.65175265,"Jun",2019-06-14 10:55:00,"Locomotion","NA","NA"
"jun004",781899.015415351,7407539.39773186,"Jun",2019-06-14 11:00:00,"Locomotion","NA","NA"
"jun004",781891.897125244,7407550.459143,"Jun",2019-06-14 11:05:00,"Foraging","NA","NA"
"jun004",781883.696428449,7407546.18482217,"Jun",2019-06-14 11:10:00,"Foraging","NA","NA"
"jun004",781868.846510468,7407554.63512224,"Jun",2019-06-14 11:15:00,"Locomotion","NA","NA"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 11:20:00,"Frugivory","Syagrus romanzoffiana","AG195"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 11:25:00,"Frugivory","Syagrus romanzoffiana","AG195"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 11:30:00,"Frugivory","Syagrus romanzoffiana","AG195"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 11:35:00,"Frugivory","Syagrus romanzoffiana","AG195"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 11:40:00,"Frugivory","Syagrus romanzoffiana","AG195"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 11:45:00,"Foraging","Syagrus romanzoffiana","AG195"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 11:50:00,"Foraging","Syagrus romanzoffiana","AG195"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 11:55:00,"Locomotion","Syagrus romanzoffiana","AG195"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 12:00:00,"Resting","Syagrus romanzoffiana","AG195"
"jun004",781870.166921313,7407562.70147271,"Jun",2019-06-14 12:05:00,"Frugivory","Syagrus romanzoffiana","AG195"
"jun004",781868.354640111,7407556.70693124,"Jun",2019-06-14 12:10:00,"Frugivory","NA","NA"
"jun004",781888.553401635,7407575.52269838,"Jun",2019-06-14 12:15:00,"Locomotion","NA","NA"
"jun004",781894.978058011,7407585.54440942,"Jun",2019-06-14 12:20:00,"Foraging","NA","NA"
"jun004",781904.966020125,7407589.58012037,"Jun",2019-06-14 12:25:00,"Foraging","NA","NA"
"jun004",781922.82076436,7407596.56804986,"Jun",2019-06-14 12:30:00,"Foraging","NA","NA"
"jun004",781922.02,7407605.68,"Jun",2019-06-14 12:35:00,"Foraging","NA","NA"
"jun004",781922.02,7407605.68,"Jun",2019-06-14 12:40:00,"Foraging","NA","NA"
"jun004",781922.02,7407605.68,"Jun",2019-06-14 12:45:00,"Foraging","NA","NA"
"jun004",781924.176217005,7407616.31132455,"Jun",2019-06-14 12:50:00,"Frugivory","Syagrus romanzoffiana","AG177"
"jun004",781924.176217005,7407616.31132455,"Jun",2019-06-14 12:55:00,"Frugivory","Syagrus romanzoffiana","AG177"
"jun004",781924.176217005,7407616.31132455,"Jun",2019-06-14 13:00:00,"Inactive","Syagrus romanzoffiana","AG177"
"jun004",781929.058087771,7407636.20073672,"Jun",2019-06-14 13:05:00,"Locomotion","NA","NA"
"jun004",781929.058087771,7407636.20073672,"Jun",2019-06-14 13:10:00,"Foraging","NA","NA"
"jun004",781929.058087771,7407636.20073672,"Jun",2019-06-14 13:15:00,"Foraging","NA","NA"
"jun004",781906.203947274,7407660.94116914,"Jun",2019-06-14 13:20:00,"Foraging","NA","NA"
"jun004",781906.203947274,7407660.94116914,"Jun",2019-06-14 13:25:00,"Foraging","NA","NA"
"jun004",781906.203947274,7407660.94116914,"Jun",2019-06-14 13:30:00,"Locomotion","NA","NA"
"jun004",781918.337718695,7407669.58081267,"Jun",2019-06-14 13:35:00,"Locomotion","NA","NA"
"jun004",781918.337718695,7407669.58081267,"Jun",2019-06-14 13:40:00,"Foraging","NA","NA"
"jun004",781918.337718695,7407669.58081267,"Jun",2019-06-14 13:45:00,"Foraging","NA","NA"
"jun004",781916.461980645,7407696.98522422,"Jun",2019-06-14 13:50:00,"Locomotion","NA","NA"
"jun004",781925.631570199,7407705.73736813,"Jun",2019-06-14 13:55:00,"Locomotion","NA","NA"
"jun004",781945.317345066,7407711.63115722,"Jun",2019-06-14 14:00:00,"Foraging","NA","NA"
"jun004",781967.614665483,7407691.38842903,"Jun",2019-06-14 14:05:00,"Foraging","NA","NA"
"jun004",781988.007652019,7407672.43629375,"Jun",2019-06-14 14:10:00,"Locomotion","NA","NA"
"jun004",781997.296334638,7407689.19414527,"Jun",2019-06-14 14:15:00,"Foraging","NA","NA"
"jun004",782013.984553606,7407694.80152953,"Jun",2019-06-14 14:20:00,"Foraging","NA","NA"
"jun004",782022.961562195,7407695.73507902,"Jun",2019-06-14 14:25:00,"Locomotion","NA","NA"
"jun004",782034.904063966,7407696.17517907,"Jun",2019-06-14 14:30:00,"Foraging","NA","NA"
"jun004",782042.310544454,7407692.54951433,"Jun",2019-06-14 14:35:00,"Foraging","NA","NA"
"jun004",782050.307796111,7407694.70023541,"Jun",2019-06-14 14:40:00,"Foraging","NA","NA"
"jun004",782050.307796111,7407694.70023541,"Jun",2019-06-14 14:45:00,"Foraging","NA","NA"
"jun004",782059.198602614,7407700.53127743,"Jun",2019-06-14 14:50:00,"Foraging","NA","NA"
"jun004",782066.328020189,7407707.05565698,"Jun",2019-06-14 14:55:00,"Foraging","NA","NA"
"jun004",782072.882768995,7407718.04098462,"Jun",2019-06-14 15:00:00,"Locomotion","NA","NA"
"jun004",782070.472502216,7407735.43171206,"Jun",2019-06-14 15:05:00,"Frugivory","Pereskia aculeata","AG196"
"jun004",782058.698066854,7407749.58310362,"Jun",2019-06-14 15:10:00,"Locomotion","NA","NA"
"jun004",782053.142957757,7407799.72579879,"Jun",2019-06-14 15:15:00,"Locomotion","NA","NA"
"jun004",782069.370548345,7407804.55230688,"Jun",2019-06-14 15:20:00,"Locomotion","NA","NA"
"jun004",782069.370548345,7407804.55230688,"Jun",2019-06-14 15:25:00,"Foraging","NA","NA"
"jun004",782069.370548345,7407804.55230688,"Jun",2019-06-14 15:30:00,"Foraging","NA","NA"
"jun004",782039.505859002,7407834.35098015,"Jun",2019-06-14 15:35:00,"Locomotion","NA","NA"
"jun004",782047.591481167,7407842.90086976,"Jun",2019-06-14 15:40:00,"out of sight","NA","NA"
"jun004",782081.08236986,7407854.69863312,"Jun",2019-06-14 15:45:00,"Locomotion","NA","NA"
"jun004",782088.694559269,7407878.80913929,"Jun",2019-06-14 15:50:00,"Locomotion","NA","NA"
"jun004",782098.009271487,7407923.76179386,"Jun",2019-06-14 15:55:00,"Locomotion","NA","NA"
"jun004",782065.216702108,7407958.71683179,"Jun",2019-06-14 16:00:00,"Locomotion","NA","NA"
"jun004",782036.754733739,7407952.55464118,"Jun",2019-06-14 16:05:00,"Locomotion","NA","NA"
"jun004",781997.998055389,7407919.63912803,"Jun",2019-06-14 16:10:00,"Locomotion","NA","NA"
"jun004",781986.388623409,7407884.22483359,"Jun",2019-06-14 16:15:00,"Frugivory","Celtis iguanaea","AG96"
"jun004",781986.388623409,7407884.22483359,"Jun",2019-06-14 16:20:00,"Frugivory","Celtis iguanaea","AG96"
"jun004",781986.388623409,7407884.22483359,"Jun",2019-06-14 16:25:00,"Frugivory","Celtis iguanaea","AG96"
"jun004",781970.579031846,7407892.28485961,"Jun",2019-06-14 16:30:00,"Frugivory","Celtis iguanaea","AG152"
"jun004",781970.579031846,7407892.28485961,"Jun",2019-06-14 16:35:00,"Frugivory","Celtis iguanaea","AG152"
"jun004",781970.579031846,7407892.28485961,"Jun",2019-06-14 16:40:00,"Frugivory","Celtis iguanaea","AG152"
"jun004",781969.802383584,7407899.62025156,"Jun",2019-06-14 16:45:00,"Locomotion","NA","DG03"
"jun004",781969.802383584,7407899.62025156,"Jun",2019-06-14 16:50:00,"Sleeping site","NA","DG03"
"jun005",781969.802383584,7407899.62025156,"Jun",2019-06-15 06:45:00,"Sleeping site","NA","DG03"
"jun005",781969.802383584,7407899.62025156,"Jun",2019-06-15 06:50:00,"Locomotion","NA","NA"
"jun005",781964.519938842,7407882.09818734,"Jun",2019-06-15 06:55:00,"Locomotion","NA","NA"
"jun005",781947.302214271,7407840.34398413,"Jun",2019-06-15 07:00:00,"Locomotion","NA","NA"
"jun005",781943.578616564,7407809.7581212,"Jun",2019-06-15 07:05:00,"Locomotion","NA","NA"
"jun005",781942.607618898,7407768.0086417,"Jun",2019-06-15 07:10:00,"Locomotion","NA","NA"
"jun005",781892.934371572,7407783.7217221,"Jun",2019-06-15 07:15:00,"Locomotion","NA","NA"
"jun005",781867.524629997,7407767.69052266,"Jun",2019-06-15 07:20:00,"Locomotion","NA","NA"
"jun005",781851.571561635,7407739.13177341,"Jun",2019-06-15 07:25:00,"Locomotion","NA","NA"
"jun005",781826.309825751,7407739.78260233,"Jun",2019-06-15 07:30:00,"Locomotion","NA","NA"
"jun005",781787.696290068,7407742.50980082,"Jun",2019-06-15 07:35:00,"Frugivory","Syagrus romanzoffiana","AG198"
"jun005",781787.696290068,7407742.50980082,"Jun",2019-06-15 07:40:00,"Frugivory","Syagrus romanzoffiana","AG198"
