"id_day_all","x","y","id_month","POSIXct","behavior","species","id"
"006",371968.735433967,7499673.15347111,"Jan",2018-01-30 09:15:00,"Foraging","NA","NA"
"006",371998.973602256,7499697.38158751,"Jan",2018-01-30 09:20:00,"Foraging","NA","NA"
"006",372028.35792314,7499711.84692268,"Jan",2018-01-30 09:25:00,"Foraging","NA","NA"
"006",372045.012911166,7499720.70307083,"Jan",2018-01-30 09:30:00,"Frugivory","Eugenia punicifolia","56.0"
"006",372045.012911166,7499720.70307083,"Jan",2018-01-30 09:35:00,"Frugivory","Eugenia punicifolia","56.0"
"006",372045.012911166,7499720.70307083,"Jan",2018-01-30 09:40:00,"Frugivory","Eugenia punicifolia","56.0"
"006",372045.012911166,7499720.70307083,"Jan",2018-01-30 09:45:00,"Frugivory","Eugenia punicifolia","56.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 09:50:00,"Inactive","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 09:55:00,"Inactive","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:00:00,"Descanso","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:05:00,"Descanso","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:10:00,"Descanso","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:15:00,"Frugivory","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:20:00,"Descanso","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:25:00,"Descanso","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:30:00,"Inactive","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:35:00,"Descanso","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:40:00,"Descanso","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:45:00,"Descanso","Myrceugenia ovata","58.0"
"006",372077.998420553,7499728.89617541,"Jan",2018-01-30 10:50:00,"Descanso","Myrceugenia ovata","58.0"
"006",372117.247354099,7499746.85832201,"Jan",2018-01-30 10:55:00,"Locomotion","NA","NA"
"006",372156.722655944,7499764.43694455,"Jan",2018-01-30 11:00:00,"Locomotion","NA","NA"
"006",372190.844647764,7499780.34763694,"Jan",2018-01-30 11:05:00,"Locomotion","NA","NA"
"006",372221.752012656,7499798.60749634,"Jan",2018-01-30 11:10:00,"Locomotion","NA","NA"
"006",372250.52745581,7499811.18062706,"Jan",2018-01-30 11:15:00,"Locomotion","NA","NA"
"006",372273.770116718,7499822.14973702,"Jan",2018-01-30 11:20:00,"Locomotion","NA","NA"
"006",372296.474964453,7499843.62390389,"Jan",2018-01-30 11:25:00,"Inactive","NA","NA"
"006",372296.474964453,7499843.62390389,"Jan",2018-01-30 11:30:00,"Inactive","NA","NA"
"006",372296.474964453,7499843.62390389,"Jan",2018-01-30 11:35:00,"Descanso","NA","NA"
"006",372302.717215005,7499866.18538702,"Jan",2018-01-30 11:40:00,"Foraging","NA","NA"
"006",372315.802542526,7499899.17286177,"Jan",2018-01-30 11:45:00,"Foraging","NA","NA"
"006",372331.236964491,7499902.55556161,"Jan",2018-01-30 11:50:00,"Foraging","NA","NA"
"006",372344.125080626,7499916.53400188,"Jan",2018-01-30 11:55:00,"Frugivory","Myrceugenia ovata","59.0"
"006",372344.125080626,7499916.53400188,"Jan",2018-01-30 12:00:00,"Frugivory","Myrceugenia ovata","59.0"
"006",372344.125080626,7499916.53400188,"Jan",2018-01-30 12:05:00,"Frugivory","Myrceugenia ovata","59.0"
"006",372362.092355317,7499940.92259797,"Jan",2018-01-30 12:10:00,"Frugivory","Eugenia brasiliensis","60.0"
"006",372362.092355317,7499940.92259797,"Jan",2018-01-30 12:15:00,"Frugivory","Eugenia brasiliensis","60.0"
"006",372374.052846922,7499961.61289708,"Jan",2018-01-30 12:20:00,"Locomotion","NA","NA"
"006",372394.006634092,7499984.24425755,"Jan",2018-01-30 12:25:00,"Locomotion","NA","NA"
"006",372414.741222734,7500011.51130595,"Jan",2018-01-30 12:30:00,"Locomotion","NA","NA"
"006",372409.793240169,7500033.7359526,"Jan",2018-01-30 12:35:00,"Locomotion","NA","NA"
"006",372402.219288815,7500068.962757,"Jan",2018-01-30 12:40:00,"Inactive","NA","NA"
"006",372402.219288815,7500068.962757,"Jan",2018-01-30 12:45:00,"Inactive","NA","NA"
"006",372402.219288815,7500068.962757,"Jan",2018-01-30 12:50:00,"Descanso","NA","NA"
"006",372402.219288815,7500068.962757,"Jan",2018-01-30 12:55:00,"Descanso","NA","NA"
"006",372402.219288815,7500068.962757,"Jan",2018-01-30 13:00:00,"Descanso","NA","NA"
"006",372402.219288815,7500068.962757,"Jan",2018-01-30 13:05:00,"Descanso","NA","NA"
"006",372402.219288815,7500068.962757,"Jan",2018-01-30 13:10:00,"Descanso","NA","NA"
"006",372387.179512535,7500093.34432748,"Jan",2018-01-30 13:15:00,"Locomotion","NA","NA"
"006",372368.533484684,7500124.12205138,"Jan",2018-01-30 13:20:00,"Locomotion","NA","NA"
"006",372358.07653576,7500157.7714167,"Jan",2018-01-30 13:25:00,"Locomotion","NA","NA"
"006",372328.36660233,7500181.01098365,"Jan",2018-01-30 13:30:00,"Locomotion","NA","NA"
"006",372302.107791492,7500179.20442918,"Jan",2018-01-30 13:35:00,"Locomotion","NA","NA"
"006",372288.904834554,7500165.97292054,"Jan",2018-01-30 13:40:00,"Frugivory","Ficus enormis","61.0"
"006",372288.904834554,7500165.97292054,"Jan",2018-01-30 13:45:00,"Frugivory","Ficus enormis","61.0"
"006",372288.904834554,7500165.97292054,"Jan",2018-01-30 13:50:00,"Frugivory","Ficus enormis","61.0"
"006",372262.051299502,7500155.35242826,"Jan",2018-01-30 13:55:00,"Frugivory","Syagrus romanzoffiana","62.0"
"006",372262.051299502,7500155.35242826,"Jan",2018-01-30 14:00:00,"Frugivory","Syagrus romanzoffiana","62.0"
